trade_id,symbol,side,entry_ts_utc,exit_ts_utc,entry_price,exit_price,stop_price,target_price,qty,hold_bars,exit_reason,gross_pnl,realized_pnl,fees,slippage_cost,funding,mae,mfe,return_units,entry_bar_exit,ambiguous_intrabar,tag
91,BTCUSDT,long,2022-12-14T00:00:00+00:00,2022-12-16T00:00:00+00:00,17786.0,16863.3,16863.3,19604.7,0.001,2,stop,-0.9227000000000007,-0.9417571150000007,0.019057115,0.008900000000001455,0.0,-1.2649000000000015,0.614,-0.05294934864500172,False,False,tsm_pressure_zone
92,BTCUSDT,short,2022-12-20T00:00:00+00:00,2022-12-20T00:00:00+00:00,16420.9,16873.7,16873.7,15540.2,0.001,0,stop_entry_bar,-0.45279999999999926,-0.47111202999999924,0.01831203,0.008299999999999273,0.0,-0.6286999999999972,0.030600000000002184,-0.028689781315274995,True,False,tsm_pressure_zone
93,BTCUSDT,short,2022-12-26T00:00:00+00:00,2022-12-27T00:00:00+00:00,16816.0,16961.7,16961.7,16549.8,0.001,1,stop,-0.14570000000000072,-0.1642777350000007,0.018577734999999998,0.0085,0.0,-0.152,0.23600000000000002,-0.009769132671265503,False,False,tsm_pressure_zone
94,BTCUSDT,short,2023-01-01T00:00:00+00:00,2023-01-02T00:00:00+00:00,16529.2,16668.3,16668.3,16276.3,0.001,1,stop,-0.13909999999999856,-0.15735862499999856,0.018258625,0.008299999999999273,0.0,-0.26979999999999926,0.04120000000000073,-0.009520038779856167,False,False,tsm_pressure_zone
95,BTCUSDT,long,2023-01-24T00:00:00+00:00,2023-02-02T00:00:00+00:00,22924.8,24169.8,22284.8,24169.8,0.001,9,target,1.245,1.2190979700000002,0.02590203,0.0115,0.0,-0.6142999999999993,1.3566000000000022,0.053178128925879406,False,False,tsm_pressure_zone
96,BTCUSDT,long,2023-02-08T00:00:00+00:00,2023-02-09T00:00:00+00:00,23245.8,22597.7,22597.7,24506.8,0.001,1,stop,-0.6480999999999986,-0.6733139249999985,0.025213924999999998,0.011700000000000727,0.0,-1.5610999999999986,0.20420000000000074,-0.02896497109155196,False,False,tsm_pressure_zone
97,BTCUSDT,long,2023-02-15T00:00:00+00:00,2023-02-15T00:00:00+00:00,22198.5,23890.5,21335.9,23890.5,0.001,0,target_entry_bar,1.692,1.66665105,0.025348950000000002,0.011099999999998545,0.0,-0.16,2.2215000000000003,0.07507944455706467,True,False,tsm_pressure_zone
98,BTCUSDT,long,2023-02-27T00:00:00+00:00,2023-03-03T00:00:00+00:00,23557.0,22697.7,22697.7,25240.4,0.001,4,stop,-0.8592999999999993,-0.8847400849999993,0.025440085,0.011799999999999273,0.0,-1.6737999999999993,0.4657000000000007,-0.03755741754043381,False,False,tsm_pressure_zone
99,BTCUSDT,long,2023-03-06T00:00:00+00:00,2023-03-08T00:00:00+00:00,22430.6,21881.0,21881.0,23496.2,0.001,2,stop,-0.5495999999999985,-0.5739713799999986,0.02437138,0.011299999999999272,0.0,-0.8900999999999986,0.16390000000000146,-0.02558876623897705,False,False,tsm_pressure_zone
100,BTCUSDT,long,2023-03-26T00:00:00+00:00,2023-03-27T00:00:00+00:00,27461.0,26957.3,26957.3,28427.3,0.001,1,stop,-0.5037000000000007,-0.5336300650000007,0.029930065000000002,0.013799999999999273,0.0,-0.981,0.7259000000000014,-0.019432288154109488,False,False,tsm_pressure_zone
